requester_code,requester_name,district,city,blood_group,required_units,radius_km,alternative_count,best_distance_km,best_BBRI,best_score,alternative_available
18190,Kai Wamanrao Oka Rakta Kendra,Thane,Thane,B+,5,50,5,0.0394755586409089,12.89919072301401,95.45370280003236,1
18190,Kai Wamanrao Oka Rakta Kendra,Thane,Thane,B-,5,50,5,15.810428141452048,5.77049848694194,85.33198301640869,1
18190,Kai Wamanrao Oka Rakta Kendra,Thane,Thane,O+,5,50,5,0.0394755586409089,12.89919072301401,95.45370280003236,1
18190,Kai Wamanrao Oka Rakta Kendra,Thane,Thane,O-,5,50,5,0.0394755586409089,12.89919072301401,95.45370280003236,1
18190,Kai Wamanrao Oka Rakta Kendra,Thane,Thane,AB+,5,50,5,0.0394755586409089,12.89919072301401,95.45370280003236,1
18190,Kai Wamanrao Oka Rakta Kendra,Thane,Thane,AB-,5,50,1,21.32228099964556,13.62867945878348,78.17213738970933,1
18070,Jehangir Hospital Blood Centre,Pune,Pune,A+,5,50,5,8.849961872088944,14.093229122661226,87.98740030939742,1
18070,Jehangir Hospital Blood Centre,Pune,Pune,A-,5,50,5,15.322415485940546,3.626238532560221,86.47288412485148,1
18070,Jehangir Hospital Blood Centre,Pune,Pune,B+,5,50,5,8.849961872088944,14.093229122661226,87.98740030939742,1
18070,Jehangir Hospital Blood Centre,Pune,Pune,B-,5,50,5,15.322415485940546,3.626238532560221,86.47288412485148,1
18070,Jehangir Hospital Blood Centre,Pune,Pune,O+,5,50,5,8.849961872088944,14.093229122661226,87.98740030939742,1
18070,Jehangir Hospital Blood Centre,Pune,Pune,O-,5,50,5,15.322415485940546,3.626238532560221,86.47288412485148,1
18070,Jehangir Hospital Blood Centre,Pune,Pune,AB+,5,50,5,8.849961872088944,14.093229122661226,87.98740030939742,1
18070,Jehangir Hospital Blood Centre,Pune,Pune,AB-,5,50,3,15.322415485940546,3.626238532560221,86.47288412485148,1
18071,Kem Hospital Blood Centre,Pune,Pune,A+,5,50,5,1.335973276238689,5.212246304022793,97.10693517260108,1
18071,Kem Hospital Blood Centre,Pune,Pune,A-,5,50,5,1.335973276238689,5.212246304022793,97.10693517260108,1
18071,Kem Hospital Blood Centre,Pune,Pune,B+,5,50,5,1.335973276238689,5.212246304022793,97.10693517260108,1
18071,Kem Hospital Blood Centre,Pune,Pune,B-,5,50,5,1.335973276238689,5.212246304022793,97.10693517260108,1
18071,Kem Hospital Blood Centre,Pune,Pune,O+,5,50,5,1.335973276238689,5.212246304022793,97.10693517260108,1
18071,Kem Hospital Blood Centre,Pune,Pune,O-,5,50,5,1.335973276238689,5.212246304022793,97.10693517260108,1
18071,Kem Hospital Blood Centre,Pune,Pune,AB+,5,50,5,1.335973276238689,5.212246304022793,97.10693517260108,1
18071,Kem Hospital Blood Centre,Pune,Pune,AB-,5,50,3,1.335973276238689,5.212246304022793,97.10693517260108,1
285061,Pachpande Multispeciality Hospital Blood Storage Center,Jalgaon,muktainagar,A+,5,50,5,8.807264614463927,17.11457900342844,86.9640856572289,1
285061,Pachpande Multispeciality Hospital Blood Storage Center,Jalgaon,muktainagar,A-,5,50,0,,,,0
285061,Pachpande Multispeciality Hospital Blood Storage Center,Jalgaon,muktainagar,B+,5,50,5,8.807264614463927,17.11457900342844,86.9640856572289,1
285061,Pachpande Multispeciality Hospital Blood Storage Center,Jalgaon,muktainagar,B-,5,50,1,8.807264614463927,17.11457900342844,86.9640856572289,1
285061,Pachpande Multispeciality Hospital Blood Storage Center,Jalgaon,muktainagar,O+,5,50,5,8.807264614463927,17.11457900342844,86.9640856572289,1
285061,Pachpande Multispeciality Hospital Blood Storage Center,Jalgaon,muktainagar,O-,5,50,0,,,,0
285061,Pachpande Multispeciality Hospital Blood Storage Center,Jalgaon,muktainagar,AB+,5,50,5,8.807264614463927,17.11457900342844,86.9640856572289,1
285061,Pachpande Multispeciality Hospital Blood Storage Center,Jalgaon,muktainagar,AB-,5,50,0,,,,0
284150,"Shri Dhaneshwari Manav Vikas Mandals, Shantai Blood Centre, Pedgaon, Dist.  Parbhani",Parbhani,Pedgaon,A+,5,50,1,1.248426898876052,11.131659042638477,95.1051778159757,1
284150,"Shri Dhaneshwari Manav Vikas Mandals, Shantai Blood Centre, Pedgaon, Dist.  Parbhani",Parbhani,Pedgaon,A-,5,50,1,1.248426898876052,11.131659042638477,95.1051778159757,1
284150,"Shri Dhaneshwari Manav Vikas Mandals, Shantai Blood Centre, Pedgaon, Dist.  Parbhani",Parbhani,Pedgaon,B+,5,50,1,1.248426898876052,11.131659042638477,95.1051778159757,1
284150,"Shri Dhaneshwari Manav Vikas Mandals, Shantai Blood Centre, Pedgaon, Dist.  Parbhani",Parbhani,Pedgaon,B-,5,50,0,,,,0
284150,"Shri Dhaneshwari Manav Vikas Mandals, Shantai Blood Centre, Pedgaon, Dist.  Parbhani",Parbhani,Pedgaon,O+,5,50,1,1.248426898876052,11.131659042638477,95.1051778159757,1
284150,"Shri Dhaneshwari Manav Vikas Mandals, Shantai Blood Centre, Pedgaon, Dist.  Parbhani",Parbhani,Pedgaon,O-,5,50,0,,,,0
284150,"Shri Dhaneshwari Manav Vikas Mandals, Shantai Blood Centre, Pedgaon, Dist.  Parbhani",Parbhani,Pedgaon,AB+,5,50,1,1.248426898876052,11.131659042638477,95.1051778159757,1
284150,"Shri Dhaneshwari Manav Vikas Mandals, Shantai Blood Centre, Pedgaon, Dist.  Parbhani",Parbhani,Pedgaon,AB-,5,50,0,,,,0
18088,Cristanand Education Society Blood Centre,Chandrapur,Brahmapuri,A+,5,50,1,16.6318787427233,27.297368261399,77.14041811433171,1
18088,Cristanand Education Society Blood Centre,Chandrapur,Brahmapuri,A-,5,50,0,,,,0
18088,Cristanand Education Society Blood Centre,Chandrapur,Brahmapuri,B+,5,50,1,49.9963554799558,22.33304834206538,52.18634869631248,1
18088,Cristanand Education Society Blood Centre,Chandrapur,Brahmapuri,B-,5,50,0,,,,0
18088,Cristanand Education Society Blood Centre,Chandrapur,Brahmapuri,O+,5,50,1,16.6318787427233,27.297368261399,77.14041811433171,1
18088,Cristanand Education Society Blood Centre,Chandrapur,Brahmapuri,O-,5,50,0,,,,0
18088,Cristanand Education Society Blood Centre,Chandrapur,Brahmapuri,AB+,5,50,2,16.6318787427233,27.297368261399,77.14041811433171,1
18088,Cristanand Education Society Blood Centre,Chandrapur,Brahmapuri,AB-,5,50,0,,,,0
18089,"Civil Surgeon, General Hospital Blood Centre, Gadchiroli",Gadchiroli,Gadchiroli,A+,5,50,0,,,,0
18089,"Civil Surgeon, General Hospital Blood Centre, Gadchiroli",Gadchiroli,Gadchiroli,A-,5,50,0,,,,0
18089,"Civil Surgeon, General Hospital Blood Centre, Gadchiroli",Gadchiroli,Gadchiroli,B+,5,50,0,,,,0
18089,"Civil Surgeon, General Hospital Blood Centre, Gadchiroli",Gadchiroli,Gadchiroli,B-,5,50,0,,,,0
18089,"Civil Surgeon, General Hospital Blood Centre, Gadchiroli",Gadchiroli,Gadchiroli,O+,5,50,0,,,,0
18089,"Civil Surgeon, General Hospital Blood Centre, Gadchiroli",Gadchiroli,Gadchiroli,O-,5,50,0,,,,0
18089,"Civil Surgeon, General Hospital Blood Centre, Gadchiroli",Gadchiroli,Gadchiroli,AB+,5,50,0,,,,0
18089,"Civil Surgeon, General Hospital Blood Centre, Gadchiroli",Gadchiroli,Gadchiroli,AB-,5,50,0,,,,0
18083,Smt Kashibai Navale General Hospital Blood Centre,Pune,Pune,A+,5,50,5,5.209255765842001,10.281905311458988,92.23392852831576,1
18083,Smt Kashibai Navale General Hospital Blood Centre,Pune,Pune,A-,5,50,5,8.007390715471658,5.212246304022793,91.76980122121468,1
18083,Smt Kashibai Navale General Hospital Blood Centre,Pune,Pune,B+,5,50,5,5.209255765842001,10.281905311458988,92.23392852831576,1
18083,Smt Kashibai Navale General Hospital Blood Centre,Pune,Pune,B-,5,50,5,5.209255765842001,10.281905311458988,92.23392852831576,1
18083,Smt Kashibai Navale General Hospital Blood Centre,Pune,Pune,O+,5,50,5,5.209255765842001,10.281905311458988,92.23392852831576,1
18083,Smt Kashibai Navale General Hospital Blood Centre,Pune,Pune,O-,5,50,5,5.209255765842001,10.281905311458988,92.23392852831576,1
18083,Smt Kashibai Navale General Hospital Blood Centre,Pune,Pune,AB+,5,50,5,5.209255765842001,10.281905311458988,92.23392852831576,1
18083,Smt Kashibai Navale General Hospital Blood Centre,Pune,Pune,AB-,5,50,3,8.007390715471658,5.212246304022793,91.76980122121468,1
18084,Chakan Blood Centre,Pune,Pune,A+,5,50,5,0.0,5.212246304022793,98.17571379359202,1
18084,Chakan Blood Centre,Pune,Pune,A-,5,50,5,0.0,5.212246304022793,98.17571379359202,1
18084,Chakan Blood Centre,Pune,Pune,B+,5,50,5,0.0,5.212246304022793,98.17571379359202,1
18084,Chakan Blood Centre,Pune,Pune,B-,5,50,5,0.0,5.212246304022793,98.17571379359202,1
18084,Chakan Blood Centre,Pune,Pune,O+,5,50,5,0.0,5.212246304022793,98.17571379359202,1
18084,Chakan Blood Centre,Pune,Pune,O-,5,50,5,0.0,5.212246304022793,98.17571379359202,1
18084,Chakan Blood Centre,Pune,Pune,AB+,5,50,5,0.0,5.212246304022793,98.17571379359202,1
18084,Chakan Blood Centre,Pune,Pune,AB-,5,50,3,0.0,5.212246304022793,98.17571379359202,1
18085,"Indian Red Cross Society, (Late Manikbai Chandulal Saraf ) Blood Centre, Pune",Pune,Baramati,A+,5,50,2,1.6958541614893168,37.42671560297006,85.54396620976902,1
18085,"Indian Red Cross Society, (Late Manikbai Chandulal Saraf ) Blood Centre, Pune",Pune,Baramati,A-,5,50,0,,,,0
18085,"Indian Red Cross Society, (Late Manikbai Chandulal Saraf ) Blood Centre, Pune",Pune,Baramati,B+,5,50,2,1.6958541614893168,37.42671560297006,85.54396620976902,1
18085,"Indian Red Cross Society, (Late Manikbai Chandulal Saraf ) Blood Centre, Pune",Pune,Baramati,B-,5,50,1,23.77837202287592,10.504316069688317,77.30079175730836,1
18085,"Indian Red Cross Society, (Late Manikbai Chandulal Saraf ) Blood Centre, Pune",Pune,Baramati,O+,5,50,1,23.77837202287592,10.504316069688317,77.30079175730836,1
18085,"Indian Red Cross Society, (Late Manikbai Chandulal Saraf ) Blood Centre, Pune",Pune,Baramati,O-,5,50,1,23.77837202287592,10.504316069688317,77.30079175730836,1
18085,"Indian Red Cross Society, (Late Manikbai Chandulal Saraf ) Blood Centre, Pune",Pune,Baramati,AB+,5,50,1,23.77837202287592,10.504316069688317,77.30079175730836,1
18085,"Indian Red Cross Society, (Late Manikbai Chandulal Saraf ) Blood Centre, Pune",Pune,Baramati,AB-,5,50,0,,,,0
18086,Central India Institute Of Haematology And OncologyS Blood And Blood Component  Bank And Apheresis U,Nagpur,Nagpur,A+,5,50,5,1.945346420151582,9.297696340002394,95.1895291448779,1
18086,Central India Institute Of Haematology And OncologyS Blood And Blood Component  Bank And Apheresis U,Nagpur,Nagpur,A-,5,50,0,,,,0
18086,Central India Institute Of Haematology And OncologyS Blood And Blood Component  Bank And Apheresis U,Nagpur,Nagpur,B+,5,50,5,1.945346420151582,9.297696340002394,95.1895291448779,1
18086,Central India Institute Of Haematology And OncologyS Blood And Blood Component  Bank And Apheresis U,Nagpur,Nagpur,B-,5,50,2,0.5559228225470537,24.981514180805117,90.81173177868058,1
18086,Central India Institute Of Haematology And OncologyS Blood And Blood Component  Bank And Apheresis U,Nagpur,Nagpur,O+,5,50,5,1.945346420151582,9.297696340002394,95.1895291448779,1
18086,Central India Institute Of Haematology And OncologyS Blood And Blood Component  Bank And Apheresis U,Nagpur,Nagpur,O-,5,50,2,12.113941292767244,12.888151516684498,85.79799393494663,1
18086,Central India Institute Of Haematology And OncologyS Blood And Blood Component  Bank And Apheresis U,Nagpur,Nagpur,AB+,5,50,5,1.945346420151582,9.297696340002394,95.1895291448779,1
18086,Central India Institute Of Haematology And OncologyS Blood And Blood Component  Bank And Apheresis U,Nagpur,Nagpur,AB-,5,50,0,,,,0
18080,Konkan Mitra Mandal Medical TrustS Sahyadri Speaciality Hospital Blood Centre,Pune,Pune,A+,5,50,5,2.4252203496392277,5.212246304022793,96.23553751388064,1
18080,Konkan Mitra Mandal Medical TrustS Sahyadri Speaciality Hospital Blood Centre,Pune,Pune,A-,5,50,5,2.4252203496392277,5.212246304022793,96.23553751388064,1
18080,Konkan Mitra Mandal Medical TrustS Sahyadri Speaciality Hospital Blood Centre,Pune,Pune,B+,5,50,5,2.4252203496392277,5.212246304022793,96.23553751388064,1
18080,Konkan Mitra Mandal Medical TrustS Sahyadri Speaciality Hospital Blood Centre,Pune,Pune,B-,5,50,5,2.4252203496392277,5.212246304022793,96.23553751388064,1
18080,Konkan Mitra Mandal Medical TrustS Sahyadri Speaciality Hospital Blood Centre,Pune,Pune,O+,5,50,5,2.4252203496392277,5.212246304022793,96.23553751388064,1
18080,Konkan Mitra Mandal Medical TrustS Sahyadri Speaciality Hospital Blood Centre,Pune,Pune,O-,5,50,5,2.4252203496392277,5.212246304022793,96.23553751388064,1
18080,Konkan Mitra Mandal Medical TrustS Sahyadri Speaciality Hospital Blood Centre,Pune,Pune,AB+,5,50,5,2.4252203496392277,5.212246304022793,96.23553751388064,1
18080,Konkan Mitra Mandal Medical TrustS Sahyadri Speaciality Hospital Blood Centre,Pune,Pune,AB-,5,50,3,2.4252203496392277,5.212246304022793,96.23553751388064,1
18081,Aditya Birla Memorial Hospital Blood Centre,Pune,PUNE,A+,5,50,5,4.625668234091213,3.626238532560221,95.03028192633096,1
18081,Aditya Birla Memorial Hospital Blood Centre,Pune,PUNE,A-,5,50,5,4.625668234091213,3.626238532560221,95.03028192633096,1
18081,Aditya Birla Memorial Hospital Blood Centre,Pune,PUNE,B+,5,50,5,4.625668234091213,3.626238532560221,95.03028192633096,1
18081,Aditya Birla Memorial Hospital Blood Centre,Pune,PUNE,B-,5,50,5,4.625668234091213,3.626238532560221,95.03028192633096,1
18081,Aditya Birla Memorial Hospital Blood Centre,Pune,PUNE,O+,5,50,5,4.625668234091213,3.626238532560221,95.03028192633096,1
18081,Aditya Birla Memorial Hospital Blood Centre,Pune,PUNE,O-,5,50,5,4.625668234091213,3.626238532560221,95.03028192633096,1
18081,Aditya Birla Memorial Hospital Blood Centre,Pune,PUNE,AB+,5,50,5,4.625668234091213,3.626238532560221,95.03028192633096,1
18081,Aditya Birla Memorial Hospital Blood Centre,Pune,PUNE,AB-,5,50,3,4.625668234091213,3.626238532560221,95.03028192633096,1
18082,Rakesh Jain Memorial Blood Centre,Pune,Pune,A+,5,50,5,1.7141744231752505,5.212246304022793,96.8043742550518,1
18082,Rakesh Jain Memorial Blood Centre,Pune,Pune,A-,5,50,5,1.7141744231752505,5.212246304022793,96.8043742550518,1
18082,Rakesh Jain Memorial Blood Centre,Pune,Pune,B+,5,50,5,1.7141744231752505,5.212246304022793,96.8043742550518,1
18082,Rakesh Jain Memorial Blood Centre,Pune,Pune,B-,5,50,5,1.7141744231752505,5.212246304022793,96.8043742550518,1
18082,Rakesh Jain Memorial Blood Centre,Pune,Pune,O+,5,50,5,1.7141744231752505,5.212246304022793,96.8043742550518,1
18082,Rakesh Jain Memorial Blood Centre,Pune,Pune,O-,5,50,5,1.7141744231752505,5.212246304022793,96.8043742550518,1
18082,Rakesh Jain Memorial Blood Centre,Pune,Pune,AB+,5,50,5,1.7141744231752505,5.212246304022793,96.8043742550518,1
18082,Rakesh Jain Memorial Blood Centre,Pune,Pune,AB-,5,50,3,1.7141744231752505,5.212246304022793,96.8043742550518,1
18058,Sion Blood Centre,Mumbai,Mumbai,A+,5,50,5,0.8936912928706835,12.5169595297442,94.904111130293,1
18058,Sion Blood Centre,Mumbai,Mumbai,A-,5,50,5,0.8936912928706835,12.5169595297442,94.904111130293,1
18058,Sion Blood Centre,Mumbai,Mumbai,B+,5,50,5,0.8936912928706835,12.5169595297442,94.904111130293,1
18058,Sion Blood Centre,Mumbai,Mumbai,B-,5,50,5,0.8936912928706835,12.5169595297442,94.904111130293,1
18058,Sion Blood Centre,Mumbai,Mumbai,O+,5,50,5,0.8936912928706835,12.5169595297442,94.904111130293,1
18058,Sion Blood Centre,Mumbai,Mumbai,O-,5,50,5,0.8936912928706835,12.5169595297442,94.904111130293,1
18058,Sion Blood Centre,Mumbai,Mumbai,AB+,5,50,5,0.8936912928706835,12.5169595297442,94.904111130293,1
18058,Sion Blood Centre,Mumbai,Mumbai,AB-,5,50,1,4.826566592034212,13.62867945878348,91.3687089157984,1
18179,"Nashik Blood Bank And Transfusion Research Institute Blood Bank(Jijau Mahila  Sewabhavi Sanstha, Nash",Nashik,Nashik,A+,5,50,5,2.090596869882771,9.426741124760117,95.02816311042774,1
18179,"Nashik Blood Bank And Transfusion Research Institute Blood Bank(Jijau Mahila  Sewabhavi Sanstha, Nash",Nashik,Nashik,A-,5,50,2,0.757980805886248,21.28556408056223,91.94366792709422,1
18179,"Nashik Blood Bank And Transfusion Research Institute Blood Bank(Jijau Mahila  Sewabhavi Sanstha, Nash",Nashik,Nashik,B+,5,50,5,2.090596869882771,9.426741124760117,95.02816311042774,1
18179,"Nashik Blood Bank And Transfusion Research Institute Blood Bank(Jijau Mahila  Sewabhavi Sanstha, Nash",Nashik,Nashik,B-,5,50,1,9.606034514096311,10.306691712730215,88.70783028926738,1
18179,"Nashik Blood Bank And Transfusion Research Institute Blood Bank(Jijau Mahila  Sewabhavi Sanstha, Nash",Nashik,Nashik,O+,5,50,5,2.090596869882771,9.426741124760117,95.02816311042774,1
18179,"Nashik Blood Bank And Transfusion Research Institute Blood Bank(Jijau Mahila  Sewabhavi Sanstha, Nash",Nashik,Nashik,O-,5,50,4,2.7739065936439573,14.481597227099272,92.7123156956001,1
18179,"Nashik Blood Bank And Transfusion Research Institute Blood Bank(Jijau Mahila  Sewabhavi Sanstha, Nash",Nashik,Nashik,AB+,5,50,5,2.090596869882771,9.426741124760117,95.02816311042774,1
18179,"Nashik Blood Bank And Transfusion Research Institute Blood Bank(Jijau Mahila  Sewabhavi Sanstha, Nash",Nashik,Nashik,AB-,5,50,0,,,,0
18059,Bharatratna Dr Babasaheb Ambedkar Mun. Gen. Hospital Blood Centre,Mumbai,MUMBAI,A+,5,50,5,2.7951419719610646,22.96030402861879,89.72778001241457,1
18059,Bharatratna Dr Babasaheb Ambedkar Mun. Gen. Hospital Blood Centre,Mumbai,MUMBAI,A-,5,50,5,11.296195943689447,23.346341622483237,82.79182367717931,1
18059,Bharatratna Dr Babasaheb Ambedkar Mun. Gen. Hospital Blood Centre,Mumbai,MUMBAI,B+,5,50,5,2.7951419719610646,22.96030402861879,89.72778001241457,1
18059,Bharatratna Dr Babasaheb Ambedkar Mun. Gen. Hospital Blood Centre,Mumbai,MUMBAI,B-,5,50,5,14.674060066225715,5.77049848694194,86.24107747658974,1
18059,Bharatratna Dr Babasaheb Ambedkar Mun. Gen. Hospital Blood Centre,Mumbai,MUMBAI,O+,5,50,5,2.7951419719610646,22.96030402861879,89.72778001241457,1
18059,Bharatratna Dr Babasaheb Ambedkar Mun. Gen. Hospital Blood Centre,Mumbai,MUMBAI,O-,5,50,5,7.451388887617584,14.957366973757878,88.80381044909068,1
18059,Bharatratna Dr Babasaheb Ambedkar Mun. Gen. Hospital Blood Centre,Mumbai,MUMBAI,AB+,5,50,5,2.7951419719610646,22.96030402861879,89.72778001241457,1
18059,Bharatratna Dr Babasaheb Ambedkar Mun. Gen. Hospital Blood Centre,Mumbai,MUMBAI,AB-,5,50,1,17.17167058136066,13.62867945878348,81.49262572433724,1
18175,Ndmvps Medical College And Hospital Blood Centre,Nashik,Nashik,A+,5,50,5,9.259706255735216,9.426741124760117,89.29287560174579,1
18175,Ndmvps Medical College And Hospital Blood Centre,Nashik,Nashik,A-,5,50,2,9.002700381406413,21.28556408056223,85.34789226667809,1
18175,Ndmvps Medical College And Hospital Blood Centre,Nashik,Nashik,B+,5,50,5,9.259706255735216,9.426741124760117,89.29287560174579,1
18175,Ndmvps Medical College And Hospital Blood Centre,Nashik,Nashik,B-,5,50,0,,,,0
18175,Ndmvps Medical College And Hospital Blood Centre,Nashik,Nashik,O+,5,50,5,9.259706255735216,9.426741124760117,89.29287560174579,1
18175,Ndmvps Medical College And Hospital Blood Centre,Nashik,Nashik,O-,5,50,3,7.195395827685181,14.481597227099272,89.17512430836712,1
18175,Ndmvps Medical College And Hospital Blood Centre,Nashik,Nashik,AB+,5,50,5,9.259706255735216,9.426741124760117,89.29287560174579,1
18175,Ndmvps Medical College And Hospital Blood Centre,Nashik,Nashik,AB-,5,50,0,,,,0
18055,"Meenatai Thackeray Blood Centre, Goregaon, Mumbai, Managed By Prabodhan  Goregaon",Mumbai,Mumbai,A+,5,50,5,2.523199536502658,14.957366973757878,92.7463619299826,1
18055,"Meenatai Thackeray Blood Centre, Goregaon, Mumbai, Managed By Prabodhan  Goregaon",Mumbai,Mumbai,A-,5,50,5,11.688340998077946,13.62867945878348,85.87928939096342,1
18055,"Meenatai Thackeray Blood Centre, Goregaon, Mumbai, Managed By Prabodhan  Goregaon",Mumbai,Mumbai,B+,5,50,5,2.523199536502658,14.957366973757878,92.7463619299826,1
18055,"Meenatai Thackeray Blood Centre, Goregaon, Mumbai, Managed By Prabodhan  Goregaon",Mumbai,Mumbai,B-,5,50,5,9.854141028796256,5.77049848694194,90.09701270653332,1
18055,"Meenatai Thackeray Blood Centre, Goregaon, Mumbai, Managed By Prabodhan  Goregaon",Mumbai,Mumbai,O+,5,50,5,2.523199536502658,14.957366973757878,92.7463619299826,1
18055,"Meenatai Thackeray Blood Centre, Goregaon, Mumbai, Managed By Prabodhan  Goregaon",Mumbai,Mumbai,O-,5,50,5,2.523199536502658,14.957366973757878,92.7463619299826,1
18055,"Meenatai Thackeray Blood Centre, Goregaon, Mumbai, Managed By Prabodhan  Goregaon",Mumbai,Mumbai,AB+,5,50,5,2.523199536502658,14.957366973757878,92.7463619299826,1
18055,"Meenatai Thackeray Blood Centre, Goregaon, Mumbai, Managed By Prabodhan  Goregaon",Mumbai,Mumbai,AB-,5,50,1,11.688340998077946,13.62867945878348,85.87928939096342,1
18176,"Late. Dr. G.M. Bhavsar Charitable TrustS,Malegaon Blood Centre",Nashik,Malegaon,A+,5,50,5,4.441937620738956,26.147138363681385,87.29495147612036,1
18176,"Late. Dr. G.M. Bhavsar Charitable TrustS,Malegaon Blood Centre",Nashik,Malegaon,A-,5,50,2,45.52886031594805,12.01951311507396,59.37008215696567,1
18176,"Late. Dr. G.M. Bhavsar Charitable TrustS,Malegaon Blood Centre",Nashik,Malegaon,B+,5,50,4,4.441937620738956,26.147138363681385,87.29495147612036,1
18176,"Late. Dr. G.M. Bhavsar Charitable TrustS,Malegaon Blood Centre",Nashik,Malegaon,B-,5,50,2,45.52886031594805,12.01951311507396,59.37008215696567,1
18176,"Late. Dr. G.M. Bhavsar Charitable TrustS,Malegaon Blood Centre",Nashik,Malegaon,O+,5,50,5,4.441937620738956,26.147138363681385,87.29495147612036,1
18176,"Late. Dr. G.M. Bhavsar Charitable TrustS,Malegaon Blood Centre",Nashik,Malegaon,O-,5,50,1,45.52886031594805,12.01951311507396,59.37008215696567,1
18176,"Late. Dr. G.M. Bhavsar Charitable TrustS,Malegaon Blood Centre",Nashik,Malegaon,AB+,5,50,3,4.441937620738956,26.147138363681385,87.29495147612036,1
18176,"Late. Dr. G.M. Bhavsar Charitable TrustS,Malegaon Blood Centre",Nashik,Malegaon,AB-,5,50,0,,,,0
18177,"Shri Sai Seva Medical Foundation Sanchalit, Sanjeevani Blood Centre",Nashik,Nashik,A+,5,50,5,5.110942656825635,9.426741124760117,92.61188648087344,1
18177,"Shri Sai Seva Medical Foundation Sanchalit, Sanjeevani Blood Centre",Nashik,Nashik,A-,5,50,2,3.587845208667725,21.28556408056223,89.67977640486903,1
18177,"Shri Sai Seva Medical Foundation Sanchalit, Sanjeevani Blood Centre",Nashik,Nashik,B+,5,50,5,5.110942656825635,9.426741124760117,92.61188648087344,1
18177,"Shri Sai Seva Medical Foundation Sanchalit, Sanjeevani Blood Centre",Nashik,Nashik,B-,5,50,1,8.404931182836066,10.306691712730215,89.66871295427558,1
18177,"Shri Sai Seva Medical Foundation Sanchalit, Sanjeevani Blood Centre",Nashik,Nashik,O+,5,50,5,5.110942656825635,9.426741124760117,92.61188648087344,1
18177,"Shri Sai Seva Medical Foundation Sanchalit, Sanjeevani Blood Centre",Nashik,Nashik,O-,5,50,4,4.216714775383062,14.481597227099272,91.5580691502088,1
18177,"Shri Sai Seva Medical Foundation Sanchalit, Sanjeevani Blood Centre",Nashik,Nashik,AB+,5,50,5,5.110942656825635,9.426741124760117,92.61188648087344,1
18177,"Shri Sai Seva Medical Foundation Sanchalit, Sanjeevani Blood Centre",Nashik,Nashik,AB-,5,50,0,,,,0
18178,"Medical Superintendent, Regional Referal Hospital Blood Bank,(Superspeciality  Hospital) Nashik",Nashik,Nashik,A+,5,50,5,2.020285826128428,9.426741124760117,95.0844119454312,1
18178,"Medical Superintendent, Regional Referal Hospital Blood Bank,(Superspeciality  Hospital) Nashik",Nashik,Nashik,A-,5,50,2,1.0453980938100762,21.28556408056223,91.71373409675516,1
18178,"Medical Superintendent, Regional Referal Hospital Blood Bank,(Superspeciality  Hospital) Nashik",Nashik,Nashik,B+,5,50,5,2.020285826128428,9.426741124760117,95.0844119454312,1
18178,"Medical Superintendent, Regional Referal Hospital Blood Bank,(Superspeciality  Hospital) Nashik",Nashik,Nashik,B-,5,50,1,7.961323849103807,10.306691712730215,90.02359882126139,1
18178,"Medical Superintendent, Regional Referal Hospital Blood Bank,(Superspeciality  Hospital) Nashik",Nashik,Nashik,O+,5,50,5,2.020285826128428,9.426741124760117,95.0844119454312,1
18178,"Medical Superintendent, Regional Referal Hospital Blood Bank,(Superspeciality  Hospital) Nashik",Nashik,Nashik,O-,5,50,4,1.2269935066633089,14.481597227099272,93.9498461651846,1
18178,"Medical Superintendent, Regional Referal Hospital Blood Bank,(Superspeciality  Hospital) Nashik",Nashik,Nashik,AB+,5,50,5,2.020285826128428,9.426741124760117,95.0844119454312,1
18178,"Medical Superintendent, Regional Referal Hospital Blood Bank,(Superspeciality  Hospital) Nashik",Nashik,Nashik,AB-,5,50,0,,,,0
18057,Suburban Hi-Tech Blood Centre,Mumbai,Mumbai,A+,5,50,5,4.779492502461577,14.957366973757878,90.94132755721547,1
18057,Suburban Hi-Tech Blood Centre,Mumbai,Mumbai,A-,5,50,5,9.958747093802724,23.346341622483237,83.86178275708869,1
18057,Suburban Hi-Tech Blood Centre,Mumbai,Mumbai,B+,5,50,5,4.779492502461577,14.957366973757878,90.94132755721547,1
18057,Suburban Hi-Tech Blood Centre,Mumbai,Mumbai,B-,5,50,5,12.09184645124873,5.77049848694194,88.30684836857134,1
18057,Suburban Hi-Tech Blood Centre,Mumbai,Mumbai,O+,5,50,5,4.779492502461577,14.957366973757878,90.94132755721547,1
18057,Suburban Hi-Tech Blood Centre,Mumbai,Mumbai,O-,5,50,5,4.779492502461577,14.957366973757878,90.94132755721547,1
18057,Suburban Hi-Tech Blood Centre,Mumbai,Mumbai,AB+,5,50,5,4.779492502461577,14.957366973757878,90.94132755721547,1
18057,Suburban Hi-Tech Blood Centre,Mumbai,Mumbai,AB-,5,50,1,14.479866045163678,13.62867945878348,83.64606935329483,1
18050,Sevenhills Healthcare Private Limited Hospital Blood Centre,Mumbai,Mumbai,A+,5,50,5,4.363854252232835,5.77049848694194,94.48924212778404,1
18050,Sevenhills Healthcare Private Limited Hospital Blood Centre,Mumbai,Mumbai,A-,5,50,5,8.383030598501843,12.5169595297442,88.91263968578805,1
