hospital_code,blood_bank_name,district,city,area,observations,stockout_frequency,low_stock_frequency,stockout_score,low_stock_score,shortage_severity_score,stock_volatility,volatility_score,stockout_episodes,recovered_episodes,unresolved_stockout_episodes,recovery_rate,mean_recovery_snapshots,median_recovery_snapshots,recovery_weakness_score,recovery_score,BBRI,risk_class
18214,"Kakasaheb Chitle  Memorial Centre Sanchalit,  Jankalyan Blood Centre",Raigarh,Raigarh,Raigrah,208,0.11057692307692307,0.42788461538461536,11.057692307692307,42.78846153846153,42.94871794871795,0.47254966700707,30.916968739765558,7.0,6.0,1.0,85.71428571428571,2.3333333333333335,1.5,14.285714285714292,14.285714285714292,29.3838003247326,Moderate Risk
18215,"Shree Sai Medical TrustS,  Shree Sai Blood Centre, Old Panvel",Raigarh,Panvel,Panvel,208,0.3125,0.5,31.25,50.0,61.137820512820504,1.049275987059409,48.7396504186049,11.0,9.0,2.0,81.81818181818183,4.111111111111111,1.0,18.181818181818173,18.181818181818173,42.68642970441453,Moderate Risk
18216,Rotary Club New Panvel Charitable  Trust S Late Dr. B.V. Limaye Blood Centre,Raigarh,PANVEL,Panvel,208,0.07211538461538461,0.5528846153846154,7.211538461538461,55.28846153846154,36.37820512820513,0.5788784044884546,35.650232844418994,6.0,5.0,1.0,83.33333333333334,2.6,1.0,16.666666666666657,16.666666666666657,29.56503487976359,Moderate Risk
18220,"Mauli Blood Centre, Latur",Latur,Latur,Barshi,208,0.24519230769230768,0.27403846153846156,24.519230769230766,27.403846153846157,41.666666666666664,0.9425176462929528,45.60428208893974,13.0,10.0,3.0,76.92307692307693,3.4,3.5,23.076923076923066,23.076923076923066,36.78262394417649,Moderate Risk
18221,Shri Sai Seva Medical Foundation Sanchalit Nirnay Janseva Blood Centre,Dhule,Dhule,C.S.No,208,0.19230769230769232,0.4326923076923077,19.230769230769234,43.269230769230774,49.679487179487175,0.5975409444055464,33.019188523014975,6.0,5.0,1.0,83.33333333333334,2.8,1.0,16.666666666666657,16.666666666666657,33.12178078972294,Moderate Risk
18223,Dattaji Bhale Blood Centre,Aurangabad,Aurangabad,Jawa,208,0.11057692307692307,0.2644230769230769,11.057692307692307,26.442307692307693,25.961538461538463,0.5706893762387568,32.65002517508601,8.0,6.0,2.0,75.0,1.5,1.0,25.0,25.0,27.870521212208157,Moderate Risk
18225,Adarsh Blood Centre,Aurangabad,Aurangabad,Aurangabad,208,0.5,0.0,50.0,0.0,50.0,0.2443400071221603,16.313586553655462,4.0,0.0,4.0,0.0,0.0,0.0,100.0,100.0,55.43786218455182,High Risk
18226,Lions Blood Centre,Aurangabad,Aurangabad,Guru Teg Bahadur,208,0.4519230769230769,0.11057692307692307,45.19230769230769,11.057692307692307,51.84294871794872,1.9877674423379903,54.90675823821474,14.0,10.0,4.0,71.42857142857143,7.8,8.0,28.57142857142857,28.57142857142857,45.107045175864016,Moderate Risk
18227,Jankalyan Blood Centre,Jalna,Jalna,Apmcs Chatrapati Shivaji Complex,208,0.09134615384615384,0.23557692307692307,9.134615384615383,23.557692307692307,20.753205128205128,0.5419143660908774,30.8034901063547,4.0,3.0,1.0,75.0,1.0,1.0,25.0,25.0,25.51889841151994,Moderate Risk
18228,"Civil Surgeon, General Hospital, Blood Centre",Jalna,Jalna,Samarth Nagar,208,0.3942307692307692,0.4519230769230769,39.42307692307692,45.19230769230769,62.900641025641036,1.2905588474341982,53.1577315891327,16.0,11.0,5.0,68.75,2.8181818181818183,4.0,31.25,31.25,49.102790871591246,Moderate Risk
18229,Kalpataru Bahuuddeshiya Sansthas Lokmanya Blood Centre Gondia,Gondiya,Gondia,Hanuman Ma,16,0.4375,0.125,43.75,12.5,48.958333333333336,2.38547762794946,70.07651808179783,16.0,9.0,7.0,56.25,1.0,1.0,43.75,43.75,54.261617138377055,High Risk
18229,Kalpataru Bahuuddeshiya Sansthas Lokmanya Blood Centre Gondia ,Gondiya,Gondia,Hanuman Ma,64,0.703125,0.265625,70.3125,26.5625,87.23958333333333,2.38547762794946,70.07651808179783,16.0,9.0,7.0,56.25,1.0,1.0,43.75,43.75,67.02203380504372,High Risk
18230,Jeevandhara Buldana Urban Blood Centre Run And Managed By Shree Charitable  Trust,Buldana,Buldana,Dsd City Mall,208,0.3701923076923077,0.4423076923076923,37.019230769230774,44.230769230769226,64.74358974358975,1.508540268698798,52.8398334152645,18.0,14.0,4.0,77.77777777777779,3.0714285714285716,1.5,22.222222222222214,22.222222222222214,46.601881793692165,Moderate Risk
18231,"Dean, Swami Ramanand Tirtha Rural Medical College. And Hospital, Blood Centre",Beed,Ambajogai,Mch Ambajogai Tq.Ambajogai,176,0.13068181818181818,0.3465909090909091,13.068181818181818,34.659090909090914,31.53409090909091,0.7714599556335272,41.72253056567803,7.0,7.0,0.0,100.0,3.7142857142857144,2.0,0.0,0.0,24.41887382492298,Low Risk
18231,"Dean, Swami Ramanand Tirtha Rural Medical College. And Hospital, Blood Centre",Bid,Ambajogai,Mch Ambajogai Tq.Ambajogai,32,0.09375,0.65625,9.375,65.625,51.5625,0.7714599556335272,41.72253056567803,7.0,7.0,0.0,100.0,3.7142857142857144,2.0,0.0,0.0,31.095010188559343,Moderate Risk
18232,Vaidyanath Blood Centre,Beed,Parli-Vajinath,Parli,176,0.39204545454545453,0.10227272727272728,39.20454545454545,10.227272727272728,45.45454545454545,1.1599670142567036,44.63759841405704,17.0,17.0,0.0,100.0,4.352941176470588,3.0,0.0,0.0,30.030714622867496,Moderate Risk
18232,Vaidyanath Blood Centre,Bid,Parli-Vajinath,Parli,32,0.15625,0.34375,15.625,34.375,36.458333333333336,1.1599670142567036,44.63759841405704,17.0,17.0,0.0,100.0,4.352941176470588,3.0,0.0,0.0,27.031977249130126,Moderate Risk
18233,Pallavi Blood Centre Govandi East,Mumbai,Mumbai,Govandi East,16,0.375,0.125,37.5,12.5,47.91666666666667,0.3749010158521912,21.721836527105324,4.0,0.0,4.0,0.0,0.0,0.0,100.0,100.0,56.546167731257334,High Risk
18234,Sanjivan   Blood Centre,Chandrapur,Chandrapur,Kasturba Rd,208,0.21153846153846154,0.39903846153846156,21.153846153846153,39.90384615384615,45.59294871794872,0.46327051466039454,27.12041731787835,6.0,2.0,4.0,33.33333333333333,2.0,2.0,66.66666666666667,66.66666666666667,46.46001090083124,Moderate Risk
18236,"Indian Red Cross Society, Dr. Bhalchandra Blood Centre",Latur,Latur,Ircs,208,0.3317307692307692,0.49038461538461536,33.17307692307692,49.03846153846153,63.86217948717948,1.6759280456358658,59.71468151788339,15.0,13.0,2.0,86.66666666666667,5.153846153846154,3.0,13.333333333333329,13.333333333333329,45.63673144613207,Moderate Risk
18237,"Dean, Maeer,S Smt.Saraswati Karad Blood Centre",Latur,Latur,Ambajogai,208,0.014423076923076924,0.014423076923076924,1.4423076923076923,1.4423076923076923,2.403846153846154,0.2851341824208701,21.785811295808955,3.0,3.0,0.0,100.0,1.0,1.0,0.0,0.0,8.063219149885036,Low Risk
18238,"Ircs Nagappa Ambarkhane Blood Centre, Udgir",Latur,Udgir,Udgir,208,0.19230769230769232,0.30288461538461536,19.230769230769234,30.288461538461537,35.49679487179487,0.8314481796808297,39.723485420945266,2.0,2.0,0.0,100.0,20.0,20.0,0.0,0.0,25.073426764246715,Moderate Risk
18240,"Ankur Hospital Blood Centre, Chandrapur",Chandrapur,Chandrapur,Balaji Nagar,208,0.20192307692307693,0.4326923076923077,20.192307692307693,43.269230769230774,50.080128205128204,0.3721029660886473,25.081913307849888,6.0,5.0,1.0,83.33333333333334,3.2,1.0,16.666666666666657,16.666666666666657,30.609569393214915,Moderate Risk
18241,Shrikrishna Blood Center,Osmanabad,Omerga,Ajay Nagar,112,0.026785714285714284,0.26785714285714285,2.6785714285714284,26.785714285714285,15.327380952380953,0.5161915722059833,31.313604852664184,1.0,1.0,0.0,100.0,13.0,13.0,0.0,0.0,15.546995268348377,Low Risk
18241,Shrikrishna Blood Center ,Osmanabad,Omerga,Ajay Nagar,96,0.10416666666666667,0.17708333333333334,10.416666666666668,17.708333333333336,17.534722222222225,0.5161915722059833,31.313604852664184,1.0,1.0,0.0,100.0,13.0,13.0,0.0,0.0,16.282775691628803,Low Risk
18243,"Indian Red Cross Society Blood Centre, Nanded",Nanded,Nanded,Vazirabad,208,0.5432692307692307,0.33653846153846156,54.32692307692307,33.65384615384615,73.5576923076923,0.9231338633966533,38.89501158891924,10.0,7.0,3.0,70.0,7.0,11.0,30.0,30.0,47.48423463220385,Moderate Risk
18244,Golwalkari Guruji Blood Centre,Nanded,Nanded,Banda Chat,208,0.052884615384615384,0.46153846153846156,5.288461538461538,46.15384615384615,36.53846153846153,0.4296043479084572,29.317328617698042,3.0,3.0,0.0,100.0,3.6666666666666665,5.0,0.0,0.0,21.95193005205319,Low Risk
18247,Navjivan Blood Centre Mged By Saraswati Vidyaprasarak Foundation,Mumbai,Mumbai,Borivali,208,0.1875,0.40865384615384615,18.75,40.86538461538461,44.31089743589744,0.7551474327000134,39.271043483150265,7.0,7.0,0.0,100.0,5.571428571428571,2.0,0.0,0.0,27.8606469730159,Moderate Risk
18248,Noor Hospital Blood Centre,Jalna,Warudi,Jalna,208,0.04807692307692308,0.40384615384615385,4.807692307692308,40.38461538461539,29.326923076923073,0.48336667157376123,31.89740713059403,6.0,6.0,0.0,100.0,1.6666666666666667,1.0,0.0,0.0,20.408110069172366,Low Risk
18250,"Kanthak Sevabhavi Sanstha, New Life Blood  Centre, Parbhani",Parbhani,Parbhani,Station Road,208,0.375,0.625,37.5,62.5,68.26923076923077,0.04657704893618,3.393304147099596,3.0,0.0,3.0,0.0,0.0,0.0,100.0,100.0,57.22084497211012,High Risk
18251,"Blood Center Government Medical College And Hospital, Osmanabad",Osmanabad,Osmanabad,Marwadi Galli Osmanabad,112,0.3482142857142857,0.3482142857142857,34.82142857142857,34.82142857142857,55.65476190476192,1.3266911411318554,47.37687412034593,16.0,13.0,3.0,81.25,2.6153846153846154,2.0,18.75,18.75,40.593878675035945,Moderate Risk
18251,"Blood Center Government Medical College And Hospital, Osmanabad ",Osmanabad,Osmanabad,Marwadi Galli Osmanabad,96,0.28125,0.3854166666666667,28.125,38.54166666666667,54.34027777777778,1.3266911411318554,47.37687412034593,16.0,13.0,3.0,81.25,2.6153846153846154,2.0,18.75,18.75,40.15571729937457,Moderate Risk
18252,"Dean, Govt. Medical College Hospital Blood Centre Aurangabad",Aurangabad,Aurangabad,Jublee Park,208,0.0,0.10096153846153846,0.0,10.096153846153847,5.528846153846153,0.37098092539753097,26.33310283345007,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,10.620649662432074,Low Risk
18253,"Shri Balaji Blood Centre , Blood Component Lab And Blood Transfusion Center",Amravati,Amravati,Ambapeth,208,0.27403846153846156,0.22596153846153846,27.403846153846157,22.596153846153847,38.621794871794876,0.8796636094904743,40.43789771349406,8.0,7.0,1.0,87.5,7.428571428571429,6.0,12.5,12.5,30.51989752842964,Moderate Risk
18255,"Dr. P.D.M.H.C. Hospital And Research Centre, Blood Centre",Amravati,Amravati,Shivaji Nagar,16,0.0,0.4375,0.0,43.75,29.166666666666668,0.3430047219987006,23.426770245971944,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,17.531145637546203,Low Risk
18256,M/S Late Dr. Sadanandji Burma Trust Blood Centre,Amravati,Amravati,Amravati,208,0.10576923076923077,0.47596153846153844,10.576923076923077,47.59615384615385,39.82371794871795,0.6411130006242581,38.28381135854933,10.0,10.0,0.0,100.0,2.2,1.0,0.0,0.0,26.035843102422422,Moderate Risk
18257,"Sant Gadgebaba Blood Centre And Component Centre, Badnera",Amravati,Amravati,Badnera,208,0.10576923076923077,0.3557692307692308,10.576923076923077,35.57692307692308,29.807692307692307,0.5522760094932665,31.577924813643172,4.0,3.0,1.0,75.0,7.0,8.0,25.0,25.0,28.79520570711183,Moderate Risk
18258,"Dr Mankar Memorial Trust, Late. Dr. B.P. Thakre Memorial Component Blood    Centre",Akola,Akola,Akola,8,0.375,0.125,37.5,12.5,47.91666666666667,1.3341092586994674,50.20241606052263,13.0,9.0,4.0,69.23076923076923,5.444444444444445,3.0,30.769230769230774,30.769230769230774,42.962771165473356,Moderate Risk
18258,"Dr Mankar Memorial Trust, Late. Dr. B.P. Thakre Memorial Component Blood  Centre",Akola,Akola,Akola,200,0.25,0.28,25.0,28.000000000000004,46.0,1.3341092586994674,50.20241606052263,13.0,9.0,4.0,69.23076923076923,5.444444444444445,3.0,30.769230769230774,30.769230769230774,42.32388227658447,Moderate Risk
18261,Akola Diagnostic Centre Blood Centre And Component Lab,Akola,Akola,Ramnagar,208,0.1201923076923077,0.42788461538461536,12.01923076923077,42.78846153846153,35.65705128205128,1.1659167546883082,47.35009948635033,14.0,14.0,0.0,100.0,1.7857142857142858,1.0,0.0,0.0,27.66905025613387,Moderate Risk
18262,"Civil Surgeon, District General Hospital Blood Centre",Parbhani,Parbhani,Parbhani,208,0.014423076923076924,0.25961538461538464,1.4423076923076923,25.961538461538463,12.33974358974359,0.3806877880600626,26.91844916597927,3.0,3.0,0.0,100.0,1.0,1.0,0.0,0.0,13.08606425190762,Low Risk
18264,"Medical Supritendant District-Hospital For Women, Blood Centre(C.S)",Akola,Akola,Akola,208,1.0,0.0,100.0,0.0,100.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,100.0,100.0,66.66666666666667,High Risk
18265,"Nandkishor Education Society Trust, Arpan Voluntary Blood Centre",Nagpur,Nagpur,Gandhi Nagar,208,0.09615384615384616,0.5480769230769231,9.615384615384617,54.807692307692314,45.11217948717948,0.7927098841220391,42.94688355671813,5.0,5.0,0.0,100.0,4.0,2.0,0.0,0.0,29.353021014632535,Moderate Risk
18266,"Adarsh Sanskaar Mandal  Sanchalit, Dr. Hedgewar Rakta Pedhi, Blood Centre",Akola,Akola,Near Jathat Peth,208,0.028846153846153848,0.4807692307692308,2.8846153846153846,48.07692307692308,36.217948717948715,0.47751906657402793,30.495090613271106,3.0,2.0,1.0,66.66666666666666,2.5,2.5,33.33333333333334,33.33333333333334,33.34879088818439,Moderate Risk
18267,Sau. Kantadevi Dale Blood Centre,Washim,Washim,Washim,208,0.5336538461538461,0.41346153846153844,53.36538461538461,41.34615384615385,72.19551282051283,1.868550928396,48.15453008875974,11.0,7.0,4.0,63.63636363636363,3.2857142857142856,2.0,36.36363636363637,36.36363636363637,52.23789309096964,High Risk
18268,Arpan Blood Centre Blood Component And Apheresis Centre,Latur,Latur,Sawe Wadi,208,0.028846153846153848,0.32211538461538464,2.8846153846153846,32.21153846153847,18.669871794871792,0.35102169368487035,25.37456634728761,6.0,6.0,0.0,100.0,1.0,1.0,0.0,0.0,14.681479380719802,Low Risk
18269,"Shri. Brahman Swrankar Samaj Trust, Blood Centre",Buldana,Buldana,Khamgaon,208,0.5,0.5,50.0,50.0,80.28846153846155,0.04504907263543279,3.3114759123101214,4.0,0.0,4.0,0.0,0.0,0.0,100.0,100.0,61.19997915025723,High Risk
18275,Shri Gajanan Blood Centre And Components,Yavatmal,Yavatmal,Bajaj Satkar Bhavan,208,0.9951923076923077,0.004807692307692308,99.51923076923077,0.4807692307692308,99.91987179487178,0.6249999999999999,10.416666666666666,8.0,0.0,8.0,0.0,0.0,0.0,100.0,100.0,70.11217948717949,High Risk
18276,"Medical Superitendant, Government Hospital Blood Centre(Khamgaon)",Buldana,Khamgaon,Shegaon,208,1.0,0.0,100.0,0.0,100.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,100.0,100.0,66.66666666666667,High Risk
18277,"Civil Surgeon, District General Hospital Blood Centre",Buldana,Buldana,Prabadhan School,208,0.16346153846153846,0.7403846153846154,16.346153846153847,74.03846153846155,66.58653846153845,0.7175649237335832,39.00824973722003,13.0,11.0,2.0,84.61538461538461,2.090909090909091,1.0,15.384615384615387,15.384615384615387,40.32646786112462,Moderate Risk
18278,Dr. Murlidhar Kharche Memorial Jeevan Jyoti Blood Centre,Buldana,Malkapur,Malkapur,208,1.0,0.0,100.0,0.0,100.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,100.0,100.0,66.66666666666667,High Risk
18279,"Medical Superitendant, Saibai Mote General Hospital Blood Centre, Shegaon",Buldana,Shegaon,Shegaon,208,1.0,0.0,100.0,0.0,100.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,100.0,100.0,66.66666666666667,High Risk
18283,Dr. Hegdewar Blood Centre,Nagpur,Nagpur,Laxmibhuvan Square,208,0.052884615384615384,0.34134615384615385,5.288461538461538,34.13461538461539,27.403846153846157,0.6583394520748959,39.08649276439257,9.0,9.0,0.0,100.0,1.2222222222222223,1.0,0.0,0.0,22.163446306079575,Low Risk
18284,"Nkp Salve Inst.Of Med.Sci. And Res.Center.Lata Mangeshkar Hosp, Blood Centre",Nagpur,Nagpur,Hingna,208,0.3701923076923077,0.5240384615384616,37.019230769230774,52.40384615384615,66.10576923076923,1.7216859939004647,46.08053578364851,4.0,3.0,1.0,75.0,17.0,25.0,25.0,25.0,45.72876833813925,Moderate Risk
18285,Sainath Blood Centre,Nagpur,Nagpur,Hotel Centre,208,0.1201923076923077,0.39903846153846156,12.01923076923077,39.90384615384615,37.820512820512825,0.5643972562962547,34.22284122482416,12.0,11.0,1.0,91.66666666666666,2.1818181818181817,1.0,8.333333333333343,8.333333333333343,26.792229126223443,Moderate Risk
18286,Jeevan Jyoti Blood Centre And Component,Nagpur,Nagpur,Laxmi Nagar,208,0.25,0.6153846153846154,25.0,61.53846153846154,64.58333333333334,1.1614011397214448,52.892086894000784,21.0,19.0,2.0,90.47619047619048,2.3157894736842106,2.0,9.523809523809518,9.523809523809518,42.33307658371455,Moderate Risk
18287,Ayush Blood Centre And Component Lab Ramdaspeth Nagpur,Nagpur,Nagpur,Dhantoli,208,0.21153846153846154,0.35096153846153844,21.153846153846153,35.09615384615385,43.18910256410257,0.8131064518046934,42.880332779936694,8.0,8.0,0.0,100.0,5.5,5.0,0.0,0.0,28.68981178134642,Moderate Risk
18288,Lifeline Blood Centre Nagpur,Nagpur,Nagpur,Central Bazar Road,208,0.019230769230769232,0.8461538461538461,1.9230769230769231,84.61538461538461,56.730769230769226,1.0226904575566695,46.76416073714339,3.0,3.0,0.0,100.0,1.3333333333333333,1.0,0.0,0.0,34.498309989304204,Moderate Risk
18289,Rainbow Blood Centre,Nagpur,Nagpur,Rainbow Diagnostic Services Central Bazar Ro,208,0.10576923076923077,0.3942307692307692,10.576923076923077,39.42307692307692,33.81410256410256,0.6393171473721403,35.239065396500216,3.0,2.0,1.0,66.66666666666666,9.5,9.5,33.33333333333334,33.33333333333334,34.12883376464537,Moderate Risk
18290,Dean Government Medical College And Super Speciality Hospital Blood Centre,Nagpur,Nagpur,Ajni,208,1.0,0.0,100.0,0.0,100.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,100.0,100.0,66.66666666666667,High Risk
18291,"District - Civil Surgeon,  General Hospital Blood Centre Wardha",Wardha,wardha,General Hosp,208,0.2403846153846154,0.40384615384615385,24.03846153846154,40.38461538461539,51.28205128205129,0.788119903710335,40.52045965733045,14.0,10.0,4.0,71.42857142857143,2.7,1.5,28.57142857142857,28.57142857142857,40.12464650360344,Moderate Risk
18292,"Kasturba Health SocietyS, Blood Centre, Sevagram(Mgims)",Wardha,Wardha,Department Of Pathology,208,0.3269230769230769,0.14903846153846154,32.69230769230769,14.903846153846153,40.785256410256416,0.920313751254641,34.31058906458395,8.0,6.0,2.0,75.0,5.0,4.5,25.0,25.0,33.365281824946784,Moderate Risk
18293,Jawaharlal Nehru Medical College Blood Centre,Wardha,wardha,Sawangi Meghe,208,0.17307692307692307,0.4230769230769231,17.307692307692307,42.30769230769231,40.94551282051281,1.0246305319136615,36.14873840024602,4.0,2.0,2.0,50.0,2.5,2.5,50.0,50.0,42.364750406919605,Moderate Risk
18295,"Arpan Blood Centre,Blood Component Lab. And Aphersis Centre",Ahmadnagar,Sangamner,Swatantrya,208,0.17307692307692307,0.3269230769230769,17.307692307692307,32.69230769230769,33.253205128205124,0.8505197867645548,40.293812832899086,7.0,7.0,0.0,100.0,5.142857142857143,2.0,0.0,0.0,24.515672653701404,Low Risk
18297,The Santajee Educational And Medical Foundation Trusts Navjeevan Blood Centre,Nashik,Nashik,Mumbai Naka,208,0.09615384615384616,0.2932692307692308,9.615384615384617,29.326923076923077,25.16025641025641,0.26789228698179496,16.887348375571843,7.0,7.0,0.0,100.0,2.857142857142857,1.0,0.0,0.0,14.015868261942751,Low Risk
27104,Sanjeevani Blood Centre,Aurangabad,Aurangabad,Jawahar,208,0.24519230769230768,0.36538461538461536,24.519230769230766,36.53846153846153,43.34935897435897,0.674188645490067,36.603377035453256,5.0,2.0,3.0,40.0,1.0,1.0,60.0,60.0,46.65091200327074,Moderate Risk
27105,Indian Red Cross Society Blood Bank Ratnagiri,Ratnagiri,Ratnagiri,Nagarparishad Compound,208,0.3076923076923077,0.19230769230769232,30.76923076923077,19.230769230769234,46.31410256410256,0.9229066162615058,37.97763008316006,6.0,3.0,3.0,50.0,11.666666666666666,14.0,50.0,50.0,44.76391088242087,Moderate Risk
27107,TATA MEMORIAL CENTRE- TATA MEMORIAL HOSPITAL,Mumbai,Mumbai,Parel,64,0.53125,0.4375,53.125,43.75,62.760416666666664,0.5374383472698914,25.869972047713002,16.0,12.0,4.0,75.0,4.25,3.0,25.0,25.0,37.87679623812655,Moderate Risk
27107,TATA MEMORIAL CENTRE-ACTREC,Mumbai,Mumbai,Parel,144,0.8402777777777778,0.1597222222222222,84.02777777777779,15.972222222222221,87.5,0.5374383472698914,25.869972047713002,16.0,12.0,4.0,75.0,4.25,3.0,25.0,25.0,46.12332401590434,Moderate Risk
27108,Jankalyan Blood Center,Nandurbar,Nandurbar,Desaipura,208,0.0,0.0,0.0,0.0,0.0,0.1565578519864051,12.81260856051394,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,4.270869520171313,Low Risk
27109,District General Hospital Blood Bank Satara,Satara,Satara,Sadar,208,1.0,0.0,100.0,0.0,100.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,100.0,100.0,66.66666666666667,High Risk
27111,Shwas foundation kavathemahankal trust sanchalit maha blood centre and   comprehensive thalassemia day,Pune,Pune,Saswad,8,0.0,0.625,0.0,62.5,24.999999999999996,0.4865380615158253,32.3034991580856,3.0,3.0,0.0,100.0,1.0,1.0,0.0,0.0,19.101166386028535,Low Risk
27111,Shwas foundation kavathemahankal trust sanchalit maha blood centre and  comprehensive thalassemia day,Pune,Pune,Saswad,200,0.015,0.37,1.5,37.0,22.416666666666668,0.4865380615158253,32.3034991580856,3.0,3.0,0.0,100.0,1.0,1.0,0.0,0.0,18.240055274917424,Low Risk
27113,"Blood Bank Civil Hospital, Chandrapura",Chandrapur,Chandrapur,Near Chota Bazar,208,0.375,0.3942307692307692,37.5,39.42307692307692,55.128205128205124,0.0335029697130245,2.6421405363636774,3.0,0.0,3.0,0.0,0.0,0.0,100.0,100.0,52.59011522152293,High Risk
27114,"Blood Bank Civil Hospital, Amravati",Amravati,Amravati,Dr. Babasaheb Ambedkar Chowk Dist,208,0.02403846153846154,0.5576923076923077,2.403846153846154,55.769230769230774,32.37179487179487,0.5219065818098595,32.5238467342637,5.0,5.0,0.0,100.0,1.0,1.0,0.0,0.0,21.63188053535286,Low Risk
27115,"Blood Bank Civil Hospital, Beed",Beed,Beed,Barshi,176,0.125,0.7386363636363636,12.5,73.86363636363636,57.67045454545454,0.9539959807937058,45.94949731246891,5.0,5.0,0.0,100.0,4.8,2.0,0.0,0.0,34.539983952641144,Moderate Risk
27115,"Blood Bank Civil Hospital, Beed",Bid,Beed,Barshi,32,0.0625,0.4375,6.25,43.75,33.33333333333333,0.9539959807937058,45.94949731246891,5.0,5.0,0.0,100.0,4.8,2.0,0.0,0.0,26.42761021526741,Moderate Risk
27116,"Blood Bank Civil Hospital, Alibag",Raigarh,Alibag,Alibag,208,0.12980769230769232,0.4375,12.980769230769232,43.75,37.25961538461539,0.7934262689293545,36.95573894084186,5.0,5.0,0.0,100.0,5.4,1.0,0.0,0.0,24.73845144181908,Low Risk
27117,"Blood Bank Civil Hospital, Bhandara",Bhandara,Bhandara,General Hospital Blood Bank,208,0.25,0.28365384615384615,25.0,28.365384615384613,39.90384615384615,0.9082590632036969,43.89522435460648,22.0,21.0,1.0,95.45454545454545,2.2857142857142856,1.0,4.545454545454547,4.545454545454547,29.448175017969064,Moderate Risk
27118,"Blood Bank Civil Hospital, Ratnagiri",Ratnagiri,Ratnagiri,Districhospital Ratnagiri,208,0.22115384615384615,0.2403846153846154,22.115384615384613,24.03846153846154,33.57371794871795,0.9664335109028988,37.242341127867086,6.0,5.0,1.0,83.33333333333334,5.4,2.0,16.666666666666657,16.666666666666657,29.1609085810839,Moderate Risk
27119,"Blood Bank Civil Hospital, Solapur",Solapur,Solapur,Rasta Peth,208,0.1778846153846154,0.6057692307692307,17.78846153846154,60.57692307692307,56.730769230769226,0.6804775674656227,38.36652135940855,9.0,8.0,1.0,88.88888888888889,3.125,3.0,11.111111111111114,11.111111111111114,35.4028005670963,Moderate Risk
27120,Sasoon Blood Centre Pune,Pune,Pune,Opp.Ambedkar Chawk,208,0.25,0.33653846153846156,25.0,33.65384615384615,43.910256410256416,1.1197211247503296,50.110724887032454,8.0,6.0,2.0,75.0,4.0,2.5,25.0,25.0,39.67366043242962,Moderate Risk
27121,"Government Medical College And Hospital ,Blood Centre, Miraj",Sangli,Miraj,Pandharpur Rd,208,0.11057692307692307,0.38461538461538464,11.057692307692307,38.46153846153847,36.05769230769231,0.5204460987392944,32.35999615068007,8.0,7.0,1.0,87.5,2.142857142857143,1.0,12.5,12.5,26.972562819457455,Moderate Risk
27122,Indira Gandhi Medical College & Hospital Nagpur,Nagpur,Nagpur,Central Avenue,208,0.03365384615384615,0.5625,3.3653846153846154,56.25,35.81730769230769,0.881388478307374,41.64653187180358,5.0,4.0,1.0,80.0,1.5,1.0,20.0,20.0,32.487946521370425,Moderate Risk
27123,Civil Hospital Washim,Washim,Washim,Near Akola Naka,208,0.4951923076923077,0.3076923076923077,49.519230769230774,30.76923076923077,72.11538461538461,1.2033551461051373,45.03030016693657,13.0,9.0,4.0,69.23076923076923,6.444444444444445,4.0,30.769230769230774,30.769230769230774,49.30497185051732,Moderate Risk
27124,"Central Hospital Blood Centre, Ulhasnagar, Thane",Thane,ulhasnagar,Ulhasnagar,208,0.15384615384615385,0.5096153846153846,15.384615384615385,50.96153846153846,49.03846153846153,0.7303113094410582,39.179290736985806,5.0,3.0,2.0,60.0,2.3333333333333335,1.0,40.0,40.0,42.73925075848245,Moderate Risk
27126,Civil Hospital Sindhudurg,Sindhudurg,Kudal,Sindhudurg,208,0.004807692307692308,0.47115384615384615,0.4807692307692308,47.11538461538461,18.910256410256405,0.35892507671179597,25.890742492255633,1.0,1.0,0.0,100.0,1.0,1.0,0.0,0.0,14.933666300837345,Low Risk
27127,"Blood Centre, Govt.Medical College, General Hospital Latur",Latur,Latur,Gandhi Chowk,208,0.15384615384615385,0.33653846153846156,15.384615384615385,33.65384615384615,39.42307692307692,0.5618976708430883,34.340378875224296,14.0,11.0,3.0,78.57142857142857,2.090909090909091,2.0,21.42857142857143,21.42857142857143,31.73067574229088,Moderate Risk
27128,Patangshah Cottage Hospital Blood Centre Jawhar Palghar,Palghar,Jawhar,Palghar,168,1.0,0.0,100.0,0.0,100.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,100.0,100.0,66.66666666666667,High Risk
