blood_group,donor_code,donor_name,recipient_code,recipient_name,distance_km,donor_surplus,recipient_deficit,recommended_units,priority_score
A+,282568,Vbss Sanchalit Latur Blood Centre And Components Latur,18236,"Indian Red Cross Society, Dr. Bhalchandra Blood Centre",0.0,62,3,3,3.0
A+,282735,Sahyaadrie Blood Centre Osmanabad,280143,Triumph Foundations Triumph Blood Center,0.6862359268421875,13,5,5,2.9651841242426236
A+,18044,Bandra Holly Family Hospital Society Blood Centre,18038,"K.B.Bhabha Muncipal General Hospital, Blood Centre",0.718447670456237,31,5,5,2.909602710609472
A+,18134,"Azad Panchi Groups, Miraj Serological Institute Blood Centre",280131,"Padma Bhushan Vasantdada Patil (Civil Surgeon), Govt. General Hospital Blood  Centre, Sangli",0.7241157127550002,50,5,5,2.900037371627683
A+,280132,Prakash Blood Centre And Blood Component Seperation Unit,280131,"Padma Bhushan Vasantdada Patil (Civil Surgeon), Govt. General Hospital Blood  Centre, Sangli",0.7241157127550002,16,5,5,2.900037371627683
A+,18022,Sir H N Hospital And Research Centre Blood Centre,18007,Saifee Hospital Trust Blood Centre,0.7363996318242755,8,5,5,2.879521458287203
A+,27146,"Govt. Medical College Blood Centre, Nagpur",18290,Dean Government Medical College And Super Speciality Hospital Blood Centre,0.7651005719945408,9,5,5,2.8326997788857233
A+,280723,Mahalakshmi Blood Centre,280133,"S. S.Venutai Y. Chavan Sub-District Hospital, Blood Centre Karad",0.8174467213966046,9,5,5,2.7511122835874846
A+,18095,"Hindratna Prakashbapu Patil Blood Centre, Sangli",280131,"Padma Bhushan Vasantdada Patil (Civil Surgeon), Govt. General Hospital Blood  Centre, Sangli",0.8454711420022858,54,5,5,2.7093352403089526
A+,18189,Jupiter Hospital Blood Centre,18183,"Mahatma Gandhi Blood Centre,  Operated By Task",0.4887507964682153,10,4,4,2.6868163627446964
A+,18039,Lilavati Hospital And Research Centre Blood Centre,18038,"K.B.Bhabha Muncipal General Hospital, Blood Centre",0.872336138378758,13,5,5,2.6704606600871696
A+,18289,Rainbow Blood Centre,18285,Sainath Blood Centre,0.5024577988991897,51,4,4,2.6623043941272044
A+,18190,Kai Wamanrao Oka Rakta Kendra,18183,"Mahatma Gandhi Blood Centre,  Operated By Task",0.5087967159068385,13,4,4,2.6511192381512196
A+,280147,"Ocean Bahuuddeshiy Sanstha, M/S Ekneel Blood Centre",18275,Shri Gajanan Blood Centre And Components,0.9118849724096084,10,5,5,2.615220095431967
A+,18287,Ayush Blood Centre And Component Lab Ramdaspeth Nagpur,18285,Sainath Blood Centre,0.6142909717825009,9,4,4,2.4778680361342778
A+,284844,"Civil Hospital Palghar Blood Centre, Palghar",280142,"Maharashtra Bloodbank, Component And Apheresis Center",0.26087747963779095,4,3,3,2.3792954100994823
A+,27120,Sasoon Blood Centre Pune,282733,Rotary Blood Centre,0.2653462727913619,4,3,3,2.3708925094329953
A+,18126,"Sai Seva Medical Foundation, Vaibhavlaxmi Blood Centre",18059,Bharatratna Dr Babasaheb Ambedkar Mun. Gen. Hospital Blood Centre,1.152075523680211,161,5,5,2.323338537603747
A+,280757,Nh Srcc ChildrenS Hospital Blood Centre,18005,Breach Candy Hospital Trust Blood Centre,1.1605319215769938,18,5,5,2.3142449088882007
A+,284454,"Bhavar Blood Centre,  Badlapur (E), Taluka Ambernath, Dist. Thane",18183,"Mahatma Gandhi Blood Centre,  Operated By Task",0.7790202788900782,23,4,4,2.248428557821488
A+,282577,"Welfare And Educational Trust Of Nmrcw, Chemist Blood Centre",18183,"Mahatma Gandhi Blood Centre,  Operated By Task",0.7790202788900782,41,4,4,2.248428557821488
A+,282570,Sankalp Blood Centre,18183,"Mahatma Gandhi Blood Centre,  Operated By Task",0.7790202788900782,25,4,4,2.248428557821488
A+,284361,"Laksh Foundation, Lifeline Blood Centre, Nashik",18178,"Medical Superintendent, Regional Referal Hospital Blood Bank,(Superspeciality  Hospital) Nashik",1.2269935066634277,28,5,5,2.245179424654544
A+,18107,Dr. Hegdewar Rakta Pedhi,18109,"Indian Red Cross Society Blood Centre, Bai Gopabai Damani Blood Centre,  Solapur",1.2289212932585583,99,5,5,2.243237576455775
A+,18157,Civil Hospital Blood Centre,18160,Jeevan Surabhi Blood Centre,1.2619956088422501,38,5,5,2.2104375359769746
A+,18161,Indian Red Cross Society Blood Centre Jalgaon,18160,Jeevan Surabhi Blood Centre,1.3056608852829745,116,5,5,2.168575627020861
A+,280138,Irrapanna N Bolli Blood Centre,18109,"Indian Red Cross Society Blood Centre, Bai Gopabai Damani Blood Centre,  Solapur",1.3101173895334497,15,5,5,2.1643921744642585
A+,282612,Red Plus Blood Center Jalgaon,18158,Indian Red Cross Society Sanchalit Askaran Tarachand Jain Blood Centre,1.3162494541097516,5,5,5,2.1586621385397136
A+,27154,"Sir, J.J. Group Hospital Blood Centre, Byculla Mumbai",18017,Masina Hospital Blood Centre,1.3263957290190895,25,5,5,2.149247412050666
A+,284510,"Saiseva Blood Cantre, Blood Components And Apheresis Centre",18141,Ahmednagar Municipal Council Blood Centre,1.3415195623674736,7,5,5,2.13536546111303
A+,18166,Ashirwad Medical Foundations Gsk Blood Centre And Components,18285,Sainath Blood Centre,0.8788393346264521,10,4,4,2.128973950183598
A+,280123,M/S Vidyashree Charitable Trusts Om Blood Centre,283795,Autus Blood Centre,1.3487020197172146,102,5,5,2.1288353984563795
A+,18043,Poona Serological Institute Blood Centre,283795,Autus Blood Centre,1.3785704665813803,66,5,5,2.1021029522771677
A+,18147,Anandrushiji Blood Centre,18141,Ahmednagar Municipal Council Blood Centre,1.3974072936641562,90,5,5,2.085586380426033
A+,18189,Jupiter Hospital Blood Centre,284359,"Maha Victory Charitable Trust, Lifeline Blood Centre, Bapgaon, Tal. Bhiwandi,  Dist. Thane",0.46165426336694304,10,3,3,2.0524689560234672
A+,18193,Chidanand Charitable Trust Blood Centre,18196,Ishwar Seva Trusts Dombivali Blood Center,1.453629783884326,21,5,5,2.037797239355536
A+,18115,"Athar Blood Centre, Solapur",18109,"Indian Red Cross Society Blood Centre, Bai Gopabai Damani Blood Centre,  Solapur",1.4609827209024047,11,5,5,2.031708698127948
A+,282598,Dnyandeep Blood Center Of Modern Institute Of Technology,18109,"Indian Red Cross Society Blood Centre, Bai Gopabai Damani Blood Centre,  Solapur",1.463147030131505,11,5,5,2.0299234835904434
A+,18190,Kai Wamanrao Oka Rakta Kendra,284359,"Maha Victory Charitable Trust, Lifeline Blood Centre, Bapgaon, Tal. Bhiwandi,  Dist. Thane",0.48865035422580866,13,3,3,2.01524823574854
A+,18003,"Byl Nair Hospital, Blood Centre",18017,Masina Hospital Blood Centre,1.4912882050975413,14,5,5,2.006993807368118
A+,282565,"Sathiya Educational SocietyS Sathiya Trust Blood Centre, Nalasopara, Palghar",280142,"Maharashtra Bloodbank, Component And Apheresis Center",0.5126368713040766,38,3,3,1.9832915995321705
A+,18230,Jeevandhara Buldana Urban Blood Centre Run And Managed By Shree Charitable  Trust,18117,Leelavati Blood Centre,0.5374839789946898,3,5,3,1.951239844438315
A+,280141,Mallikarjun Blood Centre,18109,"Indian Red Cross Society Blood Centre, Bai Gopabai Damani Blood Centre,  Solapur",1.5815553090839896,7,5,5,1.9368169190123394
A+,18025,"S. L. Raheja Hospital. Blood Centre, Mahim",18038,"K.B.Bhabha Muncipal General Hospital, Blood Centre",1.6197696110937454,6,5,5,1.908564775630219
A+,18156,Keshavsmruti Pratishthan Sanchalit Madhavrao Golwalkar Swayamsevi Raktpedhi,18160,Jeevan Surabhi Blood Centre,1.6306861425411956,15,5,5,1.9006448238519589
A+,18086,Central India Institute Of Haematology And OncologyS Blood And Blood Component  Bank And Apheresis U,18285,Sainath Blood Centre,1.1098250795419835,29,4,4,1.8958917678940235
A+,18179,"Nashik Blood Bank And Transfusion Research Institute Blood Bank(Jijau Mahila  Sewabhavi Sanstha, Nash",18178,"Medical Superintendent, Regional Referal Hospital Blood Bank,(Superspeciality  Hospital) Nashik",1.6788550276053864,11,5,5,1.8664690505739954
A+,18082,Rakesh Jain Memorial Blood Centre,283795,Autus Blood Centre,1.7141744231753235,12,5,5,1.842180796232867
A+,18283,Dr. Hegdewar Blood Centre,18285,Sainath Blood Centre,1.196033891182355,26,4,4,1.8214655138342977
A+,18142,"Civil Surgeon, General Hospital, Blood Centre",18141,Ahmednagar Municipal Council Blood Centre,1.7525937945931866,60,5,5,1.8164685286369917
A+,280719,Swami Vivekanand Blood Centre,27131,Dr.Shankarrao Chavan Government Medical College And Hospital Blood Centre  Nanded,1.7575017601477458,40,5,5,1.8132354699683315
A+,18114,Akshay Blood Centre,18109,"Indian Red Cross Society Blood Centre, Bai Gopabai Damani Blood Centre,  Solapur",1.785916833605372,19,5,5,1.7947413001303743
A+,18076,"Abhinav Sikshan MandalS,  Sanjeevan Blood Centre",18132,Jeevandhara Blood Centre,1.8042708427085066,102,5,5,1.7829946822007918
A+,284763,"Balaji Blood Centre, Lonand, Khandala Taluk, Dist. Satara",27109,District General Hospital Blood Bank Satara,1.8054342388514502,19,5,5,1.7822552853874802
A+,18266,"Adarsh Sanskaar Mandal  Sanchalit, Dr. Hedgewar Rakta Pedhi, Blood Centre",18285,Sainath Blood Centre,1.2515772320716914,38,4,4,1.7765324426911056
A+,18003,"Byl Nair Hospital, Blood Centre",18005,Breach Candy Hospital Trust Blood Centre,1.8917170327618236,14,5,5,1.729076511758343
A+,18125,"Arpan Blood Centre, Blood Component And Apheresis Centre Kolhapur",18132,Jeevandhara Blood Centre,1.917183049443722,75,5,5,1.7139822613988691
A+,18179,"Nashik Blood Bank And Transfusion Research Institute Blood Bank(Jijau Mahila  Sewabhavi Sanstha, Nash",18169,Civil Hospital Blood Centre Nashik,0.757980805886395,11,3,3,1.7065032735026728
A+,18185,Navjeevan Blood Centre Mangaed By Spvf,284359,"Maha Victory Charitable Trust, Lifeline Blood Centre, Bapgaon, Tal. Bhiwandi,  Dist. Thane",0.771050808805687,14,3,3,1.6939096185631501
A+,27127,"Blood Centre, Govt.Medical College, General Hospital Latur",18236,"Indian Red Cross Society, Dr. Bhalchandra Blood Centre",0.773968766844495,7,3,3,1.6911233478683778
A+,18208,M/S. Shri Hazur Saheb Blood Centre,27131,Dr.Shankarrao Chavan Government Medical College And Hospital Blood Centre  Nanded,0.7828287422819611,3,5,3,1.6827191130877217
A+,18022,Sir H N Hospital And Research Centre Blood Centre,280738,Superitendent Gokuldas Tejpal Hospital,1.9839719561748073,8,5,5,1.6756189647336919
A+,18018,N.M Wadia Hospital Blood Centre Parel Mumbai,27107,TATA MEMORIAL CENTRE-ACTREC,1.9853950565233263,14,5,5,1.674820218206834
A+,27154,"Sir, J.J. Group Hospital Blood Centre, Byculla Mumbai",280738,Superitendent Gokuldas Tejpal Hospital,2.005136274324513,25,5,5,1.6638180580093285
A+,27154,"Sir, J.J. Group Hospital Blood Centre, Byculla Mumbai",18007,Saifee Hospital Trust Blood Centre,2.010382227177112,25,5,5,1.6609186550667976
A+,18171,"Jankalyan Blood Centre, Nashik",18178,"Medical Superintendent, Regional Referal Hospital Blood Bank,(Superspeciality  Hospital) Nashik",2.020285826127809,46,5,5,1.6554724578535354
A+,18023,Shushrusha Citizens Co-Op Hospital Blood Centre,27107,TATA MEMORIAL CENTRE-ACTREC,2.126354642617399,19,5,5,1.5993067235052951
A+,18229,Kalpataru Bahuuddeshiya Sansthas Lokmanya Blood Centre Gondia,27152,Bai Gangabai Ladies Hospital Blood Centre Gondiya,0.2510913969866919,5,2,2,1.5986042305279111
A+,18022,Sir H N Hospital And Research Centre Blood Centre,18014,Bombay Hospital Trust Blood Centre,2.134790770560409,8,5,5,1.5950027819898633
A+,18244,Golwalkari Guruji Blood Centre,27131,Dr.Shankarrao Chavan Government Medical College And Hospital Blood Centre  Nanded,2.1734538296906276,29,5,5,1.5755704252635805
A+,280757,Nh Srcc ChildrenS Hospital Blood Centre,18001,"Jaslok Hospital And Research Centre, Blood Centre",0.910435134175632,18,3,3,1.570322878978314
A+,18184,"Vitthal  Sayanna General  Hospital (Civil Hospital) Blood Centre, Thane",284359,"Maha Victory Charitable Trust, Lifeline Blood Centre, Bapgaon, Tal. Bhiwandi,  Dist. Thane",0.9444183017219958,35,3,3,1.5428778865860142
A+,18022,Sir H N Hospital And Research Centre Blood Centre,18005,Breach Candy Hospital Trust Blood Centre,2.2432174109919587,8,5,5,1.541678946053363
A+,18022,Sir H N Hospital And Research Centre Blood Centre,18008,"Cama And Albles Hosp., Abdul Fazalbhoy Blood Centre",2.267374030058868,8,5,5,1.5302808781613275
A+,18184,"Vitthal  Sayanna General  Hospital (Civil Hospital) Blood Centre, Thane",18183,"Mahatma Gandhi Blood Centre,  Operated By Task",1.636582406223265,35,4,4,1.5171154865323337
A+,18069,Jankalyan Raktapedhi Pune,283795,Autus Blood Centre,2.3033354607831256,88,5,5,1.5136216286112958
A+,284499,"M/S.Uaims Advanced Blood Centre, Ushahkal Abhinav Institute Of Medical  Sciences(Uaims), Sangli. (A U",280131,"Padma Bhushan Vasantdada Patil (Civil Surgeon), Govt. General Hospital Blood  Centre, Sangli",2.306765004603059,20,5,5,1.5120518068383861
A+,27154,"Sir, J.J. Group Hospital Blood Centre, Byculla Mumbai",18008,"Cama And Albles Hosp., Abdul Fazalbhoy Blood Centre",2.32288189562638,25,5,5,1.5047179397441313
A+,18186,Lokamanya Tssia  Blood Centre,18183,"Mahatma Gandhi Blood Centre,  Operated By Task",1.6886026784802728,8,4,4,1.4877616659450001
A+,18243,"Indian Red Cross Society Blood Centre, Nanded",27131,Dr.Shankarrao Chavan Government Medical College And Hospital Blood Centre  Nanded,0.3446494037762672,2,5,2,1.4873765565829047
A+,284015,Aai Bahuuddeshiya Sevabhavi Sanstha Shourya Blood Centre Yavatmal,18275,Shri Gajanan Blood Centre And Components,2.3733385199545474,38,5,5,1.4822111597822594
A+,18080,Konkan Mitra Mandal Medical TrustS Sahyadri Speaciality Hospital Blood Centre,283795,Autus Blood Centre,2.4252203496395435,18,5,5,1.4597600999673437
A+,18043,Poona Serological Institute Blood Centre,18071,Kem Hospital Blood Centre,0.3743162718088485,66,2,2,1.455269097096288
A+,280145,Terna Blood Centre,18201,"Dr. D.Y. Patil Hospital And Research Centre, Blood Centre",1.0671015603985787,3,5,3,1.4513075010313183
A+,27154,"Sir, J.J. Group Hospital Blood Centre, Byculla Mumbai",18014,Bombay Hospital Trust Blood Centre,2.455890712816913,25,5,5,1.4468050107766504
A+,18022,Sir H N Hospital And Research Centre Blood Centre,18017,Masina Hospital Blood Centre,2.4652033679765677,8,5,5,1.442916755249388
A+,18003,"Byl Nair Hospital, Blood Centre",18007,Saifee Hospital Trust Blood Centre,2.474138156597702,14,5,5,1.4392058618925527
A+,18161,Indian Red Cross Society Blood Centre Jalgaon,18158,Indian Red Cross Society Sanchalit Askaran Tarachand Jain Blood Centre,2.495458807988219,116,5,5,1.4304273844032813
A+,18156,Keshavsmruti Pratishthan Sanchalit Madhavrao Golwalkar Swayamsevi Raktpedhi,18158,Indian Red Cross Society Sanchalit Askaran Tarachand Jain Blood Centre,2.4980992599147225,15,5,5,1.4293476623993486
A+,18157,Civil Hospital Blood Centre,18158,Indian Red Cross Society Sanchalit Askaran Tarachand Jain Blood Centre,2.5002422929257055,38,5,5,1.4284725403454028
A+,27154,"Sir, J.J. Group Hospital Blood Centre, Byculla Mumbai",18006,St. GeorgeS Hospital And Regional  Blood Centre,2.5181329401674386,25,5,5,1.4212083753043268
A+,280757,Nh Srcc ChildrenS Hospital Blood Centre,18017,Masina Hospital Blood Centre,2.5371583560695563,18,5,5,1.4135640807317245
A+,18116,Rajashri Chatrapati Shahu Maharaj Govt. Medical College And Chatrapati  Pramilaraje  General  Hospita,18132,Jeevandhara Blood Centre,2.6104759983783614,10,5,5,1.384858949968298
A+,284529,Spandan Blood Centre,283795,Autus Blood Centre,2.6819249419513334,26,5,5,1.3579853144290654
A+,27108,Jankalyan Blood Center,18164,"Civil Surgeon, District General Hospital Blood Centre,  Nandurbar",1.955586670493267,1211,4,4,1.3533692109026962
A+,18057,Suburban Hi-Tech Blood Centre,18059,Bharatratna Dr Babasaheb Ambedkar Mun. Gen. Hospital Blood Centre,2.7003675927425266,5,5,5,1.3512171087560119
A+,18144,Ashtavinayak Blood Bank,18141,Ahmednagar Municipal Council Blood Centre,2.703413300322719,59,5,5,1.3501058603327625
A+,18168,Arpan Blood Centre And Blood Component Laboratory And Research Centre Nashik,18178,"Medical Superintendent, Regional Referal Hospital Blood Bank,(Superspeciality  Hospital) Nashik",0.48212663984095055,2,5,2,1.3494123553535367
A+,18015,"P.D. Hinduja Hospital And Medical Research, Blood Centre",18038,"K.B.Bhabha Muncipal General Hospital, Blood Centre",2.7114049240851767,7,5,5,1.3471987299344463
A+,18179,"Nashik Blood Bank And Transfusion Research Institute Blood Bank(Jijau Mahila  Sewabhavi Sanstha, Nash",18173,DevaS Health And Devlopment Foundation Samta Blood Centre,2.7228820153949416,11,5,5,1.3430455167055773
A+,18073,"Grant Medical Foundation,  A.H. Wadia Trust Blood Centre",283795,Autus Blood Centre,2.75986528018021,23,5,5,1.3298348816796834
A+,18022,Sir H N Hospital And Research Centre Blood Centre,18006,St. GeorgeS Hospital And Regional  Blood Centre,2.7678261523859793,8,5,5,1.3270251327370148
A+,18136,M/S. Global Hospital-Super Speciality Andtransplant Centre,18017,Masina Hospital Blood Centre,2.7762390475283687,13,5,5,1.3240687194505363
A+,18247,Navjivan Blood Centre Mged By Saraswati Vidyaprasarak Foundation,18059,Bharatratna Dr Babasaheb Ambedkar Mun. Gen. Hospital Blood Centre,2.7951419719610806,37,5,5,1.3174737696087633
A+,18149,Laksh Foundation New Arpan Voluntary Blood Centre Ahmednagar,18169,Civil Hospital Blood Centre Nashik,1.2921120308160619,22,3,3,1.3088365488539877
A+,18122,Dr. D.Y Patil Hospital Blood Centre,18132,Jeevandhara Blood Centre,2.8358888045977686,7,5,5,1.30347886883658
A+,18003,"Byl Nair Hospital, Blood Centre",18001,"Jaslok Hospital And Research Centre, Blood Centre",1.3429014695382775,14,3,3,1.280463578603337
A+,280123,M/S Vidyashree Charitable Trusts Om Blood Centre,282733,Rotary Blood Centre,1.3487020197172146,102,3,3,1.2773012390738276
A+,282564,M/S Aman Blood Centre Gandhibag Nagpur,18290,Dean Government Medical College And Super Speciality Hospital Blood Centre,2.940862217852782,12,5,5,1.2687578818029064
A+,18086,Central India Institute Of Haematology And OncologyS Blood And Blood Component  Bank And Apheresis U,18290,Dean Government Medical College And Super Speciality Hospital Blood Centre,2.951093722404283,29,5,5,1.265472385949237
A+,18154,Shree Navjeevan Blood Centre Dhule,18152,Jawahar Medical Foundation Blood Centre,2.1675177128852847,7,4,4,1.2628185104469105
A+,18043,Poona Serological Institute Blood Centre,282733,Rotary Blood Centre,1.3785704665813803,66,3,3,1.2612617713663006
A+,18040,Sant Nirankari Blood Centre,18051,V.N. Desai Municipal General Hospital Blood Centre,2.9723942745286718,51,5,5,1.2586867401507507
A+,18230,Jeevandhara Buldana Urban Blood Centre Run And Managed By Shree Charitable  Trust,18277,"Civil Surgeon, District General Hospital Blood Centre",1.3863613541797113,3,3,3,1.2571440594047087
A+,280757,Nh Srcc ChildrenS Hospital Blood Centre,18007,Saifee Hospital Trust Blood Centre,3.0419179398366754,18,5,5,1.2370364946602648
A+,18016,K.E.M. Hospital Blood Centre,18017,Masina Hospital Blood Centre,3.043462279975408,12,5,5,1.2365640270126148
A+,280123,M/S Vidyashree Charitable Trusts Om Blood Centre,18071,Kem Hospital Blood Centre,0.6388624770344954,102,2,2,1.2203586499942198
A+,18166,Ashirwad Medical Foundations Gsk Blood Centre And Components,18290,Dean Government Medical College And Super Speciality Hospital Blood Centre,3.0982678024116805,10,5,5,1.220027641204336
A+,18065,"Deenanath Mangeshkar Hospital, Blood Centre",283795,Autus Blood Centre,3.1788967571662186,40,5,5,1.1964880423106183
A+,280770,Jeevan Adhar Blood Centre Nanded,27131,Dr.Shankarrao Chavan Government Medical College And Hospital Blood Centre  Nanded,3.1861191089053174,10,5,5,1.1944237299324039
A+,18044,Bandra Holly Family Hospital Society Blood Centre,18051,V.N. Desai Municipal General Hospital Blood Centre,3.2202740656714552,31,5,5,1.184757179793367
A+,18015,"P.D. Hinduja Hospital And Medical Research, Blood Centre",27107,TATA MEMORIAL CENTRE-ACTREC,3.222240913176928,7,5,5,1.1842052840698436
A+,27154,"Sir, J.J. Group Hospital Blood Centre, Byculla Mumbai",18005,Breach Candy Hospital Trust Blood Centre,3.272121985190987,25,5,5,1.1703785653434409
A+,18171,"Jankalyan Blood Centre, Nashik",18169,Civil Hospital Blood Centre Nashik,1.5687222500533775,46,3,3,1.1678958283394247
A+,18003,"Byl Nair Hospital, Blood Centre",280738,Superitendent Gokuldas Tejpal Hospital,3.415356839925961,14,5,5,1.132411304741531
A+,18289,Rainbow Blood Centre,18290,Dean Government Medical College And Super Speciality Hospital Blood Centre,3.425070103837566,51,5,5,1.1299256017805992
A+,18287,Ayush Blood Centre And Component Lab Ramdaspeth Nagpur,18290,Dean Government Medical College And Super Speciality Hospital Blood Centre,3.4636798233252737,9,5,5,1.120152026557135
A+,282564,M/S Aman Blood Centre Gandhibag Nagpur,18285,Sainath Blood Centre,2.578548918543348,12,4,4,1.1177715020948222
A+,284016,"Dr. R.N.Cooper Hospital Blood Centre Vile Parle (W) Mumbai,",18051,V.N. Desai Municipal General Hospital Blood Centre,3.487553063700053,124,5,5,1.1141929530472063
A+,284843,"Government Medical College And General Hospital Blood Centre, Baramati,  District  Pune",18085,"Indian Red Cross Society, (Late Manikbai Chandulal Saraf ) Blood Centre, Pune",1.6958541614889728,6,3,3,1.1128198412420949
A+,18039,Lilavati Hospital And Research Centre Blood Centre,18051,V.N. Desai Municipal General Hospital Blood Centre,3.522833942093979,13,5,5,1.1055015647302546
A+,18082,Rakesh Jain Memorial Blood Centre,282733,Rotary Blood Centre,1.7141744231753235,12,3,3,1.1053084777397202
A+,18035,"Sushilaben R. Mehta And Sir. Kikabai Cardiac Institute, Blood Centre",27107,TATA MEMORIAL CENTRE-ACTREC,3.5287234607724116,25,5,5,1.1040638809831873
A+,18103,Mauli Blood Centre satara,27109,District General Hospital Blood Bank Satara,3.5622369075254565,34,5,5,1.0959536081417538
A+,18031,"L.T.M.G., Municipal Hospital Blood Centre",18038,"K.B.Bhabha Muncipal General Hospital, Blood Centre",3.599183718032379,44,5,5,1.0871494392355125
A+,18022,Sir H N Hospital And Research Centre Blood Centre,18001,"Jaslok Hospital And Research Centre, Blood Centre",1.7774234478091864,8,3,3,1.0801377810669743
A+,18098,"Akshay Blood Centre, Miraj",18091,Smt. Anila Kantilal Kothari Blood Centre And Dept. Of Hemato Oncology,0.8530775030482974,16,2,2,1.0792856730007332
A+,18025,"S. L. Raheja Hospital. Blood Centre, Mahim",18051,V.N. Desai Municipal General Hospital Blood Centre,3.6587255472242157,6,5,5,1.0732548954250212
A+,18149,Laksh Foundation New Arpan Voluntary Blood Centre Ahmednagar,18173,DevaS Health And Devlopment Foundation Samta Blood Centre,3.6941130362148367,22,5,5,1.0651639535361124
A+,18186,Lokamanya Tssia  Blood Centre,284359,"Maha Victory Charitable Trust, Lifeline Blood Centre, Bapgaon, Tal. Bhiwandi,  Dist. Thane",1.8180648828975974,8,3,3,1.0645603010088727
A+,18003,"Byl Nair Hospital, Blood Centre",18014,Bombay Hospital Trust Blood Centre,3.718694654826896,14,5,5,1.0596150769970565
A+,18003,"Byl Nair Hospital, Blood Centre",18008,"Cama And Albles Hosp., Abdul Fazalbhoy Blood Centre",3.7363527224114015,14,5,5,1.0556646206565394
A+,18068,"Sadhu Vaswani Mission Medical Complex, Inlaks And Budharani Hospital Blood  Centre, Pune",283795,Autus Blood Centre,3.7592889033490096,5,5,5,1.0505771138376592
A+,18023,Shushrusha Citizens Co-Op Hospital Blood Centre,18038,"K.B.Bhabha Muncipal General Hospital, Blood Centre",3.821564735449589,19,5,5,1.037007750458788
A+,283840,"Radhai Blood Centre, Components Laboratory And Apheresis Centre, Udgir, Dist.  Latur",18236,"Indian Red Cross Society, Dr. Bhalchandra Blood Centre",1.913465572941857,3280,3,3,1.0297015443950366
A+,18035,"Sushilaben R. Mehta And Sir. Kikabai Cardiac Institute, Blood Centre",18038,"K.B.Bhabha Muncipal General Hospital, Blood Centre",3.9008762897204057,25,5,5,1.0202257115707054
A+,18027,M/S Beed Blood Centre,27115,"Blood Bank Civil Hospital, Beed",0.0,1,4,1,1.0
A+,18115,"Athar Blood Centre, Solapur",27119,"Blood Bank Civil Hospital, Solapur",0.0,11,1,1,1.0
A+,284016,"Dr. R.N.Cooper Hospital Blood Centre Vile Parle (W) Mumbai,",284360,"Criticare Asia Hospital Blood Centre, Pvt. Ltd., Kurla (W), Mumbai",0.0,124,1,1,1.0
A+,282598,Dnyandeep Blood Center Of Modern Institute Of Technology,27119,"Blood Bank Civil Hospital, Solapur",0.0024634052940816623,11,1,1,0.9975426481594517
A+,18003,"Byl Nair Hospital, Blood Centre",27107,TATA MEMORIAL CENTRE-ACTREC,4.0211009683558,14,5,5,0.9957975415175311
A+,18082,Rakesh Jain Memorial Blood Centre,18071,Kem Hospital Blood Centre,1.011312596850598,12,2,2,0.9943755153384353
A+,284361,"Laksh Foundation, Lifeline Blood Centre, Nashik",18169,Civil Hospital Blood Centre Nashik,2.0336523957186703,28,3,3,0.9889069704340012
A+,27146,"Govt. Medical College Blood Centre, Nagpur",18285,Sainath Blood Centre,3.0637490114103954,9,4,4,0.9843127586788952
A+,18003,"Byl Nair Hospital, Blood Centre",18006,St. GeorgeS Hospital And Regional  Blood Centre,4.09286633944065,14,5,5,0.981765408072569
A+,18022,Sir H N Hospital And Research Centre Blood Centre,18009,Bombay Red Cross Blood Centre,4.185256559136796,8,5,5,0.9642724410983367
A+,280696,Shaswat Blood Centre Sangli,18091,Smt. Anila Kantilal Kothari Blood Centre And Dept. Of Hemato Oncology,1.0786105890900657,46,2,2,0.9621811851134279
A+,18030,K.J.Somaiya Medical College And Hospital Blood Centre,18033,Bhabha Atomic Research Centre Hospital Blood Centre,4.213624098878462,29,5,5,0.9590257957177204
A+,27120,Sasoon Blood Centre Pune,18071,Kem Hospital Blood Centre,1.0861978973282278,4,2,2,0.9586818213944992
A+,280757,Nh Srcc ChildrenS Hospital Blood Centre,27107,TATA MEMORIAL CENTRE-ACTREC,4.243053822112972,18,5,5,0.9536426993963185
A+,284117,"Vedanta Hospital And Research Center Blood Centre, Saswand, Post Dhundalwadi",280143,Triumph Foundations Triumph Blood Center,4.263680844264457,10,5,5,0.9499056169882002
A+,18237,"Dean, Maeer,S Smt.Saraswati Karad Blood Centre",18236,"Indian Red Cross Society, Dr. Bhalchandra Blood Centre",2.162563876177889,1478,3,3,0.9485974410185336
A+,18034,"Seth V.C.Gandhi And M.A.Vora Municipal General Hospital, Rajawadi ,Ghatkopar",18033,Bhabha Atomic Research Centre Hospital Blood Centre,4.307413800946896,14,5,5,0.9420784185148612
A+,280757,Nh Srcc ChildrenS Hospital Blood Centre,280738,Superitendent Gokuldas Tejpal Hospital,4.307651677579767,18,5,5,0.9420361967460432
A+,18220,"Mauli Blood Centre, Latur",18236,"Indian Red Cross Society, Dr. Bhalchandra Blood Centre",2.2125347332412835,33,3,3,0.9338420434673879
A+,18058,Sion Blood Centre,18038,"K.B.Bhabha Muncipal General Hospital, Blood Centre",4.359647795170414,54,5,5,0.9328971214312827
A+,284361,"Laksh Foundation, Lifeline Blood Centre, Nashik",18173,DevaS Health And Devlopment Foundation Samta Blood Centre,4.370838213805082,28,5,5,0.9309533821272278
